clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
631,raw/ruido_fondo/amb_pasillo_ruidoso_001_000631.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0374,0.0085,0.0,2026-05-16T23:44:14+00:00,train
632,raw/ruido_fondo/amb_pasillo_ruidoso_002_000632.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.036,0.0082,0.0,2026-05-16T23:44:14+00:00,train
633,raw/ruido_fondo/amb_pasillo_ruidoso_003_000633.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0328,0.0072,0.0,2026-05-16T23:44:14+00:00,train
634,raw/ruido_fondo/amb_pasillo_ruidoso_004_000634.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.029,0.0054,0.0,2026-05-16T23:44:14+00:00,train
635,raw/ruido_fondo/amb_pasillo_ruidoso_005_000635.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0209,0.0053,0.0,2026-05-16T23:44:14+00:00,train
636,raw/ruido_fondo/amb_pasillo_ruidoso_006_000636.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0445,0.0133,0.0,2026-05-16T23:44:14+00:00,train
637,raw/ruido_fondo/amb_pasillo_ruidoso_007_000637.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0284,0.0062,0.0,2026-05-16T23:44:14+00:00,train
639,raw/ruido_fondo/amb_pasillo_ruidoso_009_000639.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0257,0.007,0.0,2026-05-16T23:44:14+00:00,train
642,raw/ruido_fondo/amb_pasillo_ruidoso_012_000642.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.039,0.0092,0.0,2026-05-16T23:44:14+00:00,train
643,raw/ruido_fondo/amb_pasillo_ruidoso_013_000643.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0379,0.0081,0.0,2026-05-16T23:44:14+00:00,train
644,raw/ruido_fondo/amb_pasillo_ruidoso_014_000644.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0236,0.0054,0.0,2026-05-16T23:44:14+00:00,train
645,raw/ruido_fondo/amb_pasillo_ruidoso_015_000645.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0343,0.0062,0.0,2026-05-16T23:44:14+00:00,train
648,raw/ruido_fondo/amb_pasillo_ruidoso_018_000648.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0282,0.0071,0.0,2026-05-16T23:44:14+00:00,train
650,raw/ruido_fondo/amb_pasillo_ruidoso_020_000650.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0591,0.005,0.0,2026-05-16T23:44:14+00:00,train
651,raw/ruido_fondo/amb_pasillo_ruidoso_021_000651.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0175,0.0046,0.0,2026-05-16T23:44:14+00:00,train
652,raw/ruido_fondo/amb_pasillo_ruidoso_022_000652.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0174,0.0046,0.0,2026-05-16T23:44:14+00:00,train
653,raw/ruido_fondo/amb_pasillo_ruidoso_023_000653.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0338,0.0085,0.0,2026-05-16T23:44:14+00:00,train
654,raw/ruido_fondo/amb_pasillo_ruidoso_024_000654.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0354,0.009,0.0,2026-05-16T23:44:14+00:00,train
655,raw/ruido_fondo/amb_pasillo_ruidoso_025_000655.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0326,0.0082,0.0,2026-05-16T23:44:14+00:00,train
657,raw/ruido_fondo/amb_pasillo_ruidoso_027_000657.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0292,0.0062,0.0,2026-05-16T23:44:14+00:00,train
659,raw/ruido_fondo/amb_pasillo_ruidoso_029_000659.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.037,0.0105,0.0,2026-05-16T23:44:14+00:00,train
660,raw/ruido_fondo/amb_pasillo_ruidoso_030_000660.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0465,0.0107,0.0,2026-05-16T23:44:14+00:00,train
661,raw/ruido_fondo/amb_pasillo_ruidoso_031_000661.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0528,0.0122,0.0,2026-05-16T23:44:14+00:00,train
662,raw/ruido_fondo/amb_pasillo_ruidoso_032_000662.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.044,0.0095,0.0,2026-05-16T23:44:14+00:00,train
663,raw/ruido_fondo/amb_pasillo_ruidoso_033_000663.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0423,0.0089,0.0,2026-05-16T23:44:14+00:00,train
664,raw/ruido_fondo/amb_pasillo_ruidoso_034_000664.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0483,0.0096,0.0,2026-05-16T23:44:14+00:00,train
665,raw/ruido_fondo/amb_pasillo_ruidoso_035_000665.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0366,0.0087,0.0,2026-05-16T23:44:14+00:00,train
666,raw/ruido_fondo/amb_pasillo_ruidoso_036_000666.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0449,0.0095,0.0,2026-05-16T23:44:14+00:00,train
667,raw/ruido_fondo/amb_pasillo_ruidoso_037_000667.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0279,0.007,0.0,2026-05-16T23:44:14+00:00,train
668,raw/ruido_fondo/amb_pasillo_ruidoso_038_000668.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.023,0.0054,0.0,2026-05-16T23:44:14+00:00,train
669,raw/ruido_fondo/amb_pasillo_ruidoso_039_000669.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0277,0.0069,0.0,2026-05-16T23:44:14+00:00,train
670,raw/ruido_fondo/amb_pasillo_ruidoso_040_000670.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.035,0.0061,0.0,2026-05-16T23:44:14+00:00,train
672,raw/ruido_fondo/amb_pasillo_ruidoso_042_000672.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0222,0.0054,0.0,2026-05-16T23:44:14+00:00,train
673,raw/ruido_fondo/amb_pasillo_ruidoso_043_000673.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0295,0.006,0.0,2026-05-16T23:44:14+00:00,train
674,raw/ruido_fondo/amb_pasillo_ruidoso_044_000674.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0227,0.0055,0.0,2026-05-16T23:44:14+00:00,train
675,raw/ruido_fondo/amb_pasillo_ruidoso_045_000675.wav,ruido_fondo,,,,pasillo_ruidoso,macbook_pro_mic,es,2.0,0.0299,0.0064,0.0,2026-05-16T23:44:14+00:00,train
676,raw/ruido_fondo/amb_salon_silencioso_001_000676.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0063,0.0015,0.0,2026-05-16T23:46:02+00:00,train
678,raw/ruido_fondo/amb_salon_silencioso_003_000678.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0058,0.0015,0.0,2026-05-16T23:46:02+00:00,train
681,raw/ruido_fondo/amb_salon_silencioso_006_000681.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0055,0.0014,0.0,2026-05-16T23:46:02+00:00,train
682,raw/ruido_fondo/amb_salon_silencioso_007_000682.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0076,0.0015,0.0,2026-05-16T23:46:02+00:00,train
683,raw/ruido_fondo/amb_salon_silencioso_008_000683.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0052,0.0014,0.0,2026-05-16T23:46:02+00:00,train
684,raw/ruido_fondo/amb_salon_silencioso_009_000684.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0058,0.0015,0.0,2026-05-16T23:46:02+00:00,train
686,raw/ruido_fondo/amb_salon_silencioso_011_000686.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0058,0.0013,0.0,2026-05-16T23:46:02+00:00,train
687,raw/ruido_fondo/amb_salon_silencioso_012_000687.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0061,0.0015,0.0,2026-05-16T23:46:02+00:00,train
688,raw/ruido_fondo/amb_salon_silencioso_013_000688.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0092,0.0016,0.0,2026-05-16T23:46:02+00:00,train
690,raw/ruido_fondo/amb_salon_silencioso_015_000690.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0061,0.0014,0.0,2026-05-16T23:46:02+00:00,train
691,raw/ruido_fondo/amb_salon_silencioso_016_000691.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0055,0.0015,0.0,2026-05-16T23:46:02+00:00,train
694,raw/ruido_fondo/amb_salon_silencioso_019_000694.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0057,0.0015,0.0,2026-05-16T23:46:02+00:00,train
697,raw/ruido_fondo/amb_salon_silencioso_022_000697.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0055,0.0014,0.0,2026-05-16T23:46:02+00:00,train
698,raw/ruido_fondo/amb_salon_silencioso_023_000698.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0061,0.0015,0.0,2026-05-16T23:46:02+00:00,train
699,raw/ruido_fondo/amb_salon_silencioso_024_000699.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.005,0.0014,0.0,2026-05-16T23:46:02+00:00,train
700,raw/ruido_fondo/amb_salon_silencioso_025_000700.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0053,0.0015,0.0,2026-05-16T23:46:02+00:00,train
701,raw/ruido_fondo/amb_salon_silencioso_026_000701.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0061,0.0014,0.0,2026-05-16T23:46:02+00:00,train
702,raw/ruido_fondo/amb_salon_silencioso_027_000702.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0058,0.0015,0.0,2026-05-16T23:46:02+00:00,train
703,raw/ruido_fondo/amb_salon_silencioso_028_000703.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.0072,0.0015,0.0,2026-05-16T23:46:02+00:00,train
704,raw/ruido_fondo/amb_salon_silencioso_029_000704.wav,ruido_fondo,,,,salon_silencioso,macbook_pro_mic,es,2.0,0.1687,0.0191,0.0,2026-05-16T23:46:02+00:00,train
706,raw/tono/David_s01_000706.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1656,0.0212,33.55,2026-05-16T23:51:37+00:00,train
709,raw/tono/David_s04_000709.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2713,0.0292,38.29,2026-05-16T23:51:49+00:00,train
710,raw/tono/David_s05_000710.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2517,0.0246,36.03,2026-05-16T23:51:53+00:00,train
712,raw/tono/David_s07_000712.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2095,0.0251,31.1,2026-05-16T23:52:01+00:00,train
715,raw/tono/David_s10_000715.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2337,0.0248,29.01,2026-05-16T23:52:13+00:00,train
716,raw/tono/David_s11_000716.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2139,0.0245,29.74,2026-05-16T23:52:17+00:00,train
718,raw/tono/David_s13_000718.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2511,0.0253,30.96,2026-05-16T23:52:25+00:00,train
719,raw/tono/David_s14_000719.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2965,0.0237,35.4,2026-05-16T23:52:29+00:00,train
720,raw/tono/David_s15_000720.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2392,0.0215,34.79,2026-05-16T23:52:33+00:00,train
722,raw/tono/David_s17_000722.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2468,0.023,34.2,2026-05-16T23:52:41+00:00,train
723,raw/tono/David_s18_000723.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2047,0.0205,27.85,2026-05-16T23:52:45+00:00,train
726,raw/tono/David_s21_000726.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2723,0.0274,33.78,2026-05-16T23:52:56+00:00,train
727,raw/tono/David_s22_000727.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2666,0.0259,35.3,2026-05-16T23:53:00+00:00,train
728,raw/tono/David_s23_000728.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2122,0.0229,36.14,2026-05-16T23:53:04+00:00,train
729,raw/tono/David_s24_000729.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2414,0.0239,34.86,2026-05-16T23:53:08+00:00,train
730,raw/tono/David_s25_000730.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3065,0.0272,36.37,2026-05-16T23:53:12+00:00,train
731,raw/tono/David_s26_000731.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3651,0.0278,35.68,2026-05-16T23:53:16+00:00,train
732,raw/tono/David_s27_000732.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.22,0.0227,33.78,2026-05-16T23:53:20+00:00,train
733,raw/tono/David_s28_000733.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3155,0.0308,35.65,2026-05-16T23:53:24+00:00,train
735,raw/tono/David_s30_000735.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2491,0.0234,36.64,2026-05-16T23:53:32+00:00,train
736,raw/tono/David_s31_000736.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1473,0.0196,32.32,2026-05-16T23:53:36+00:00,train
738,raw/tono/David_s33_000738.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1741,0.0186,37.03,2026-05-16T23:53:44+00:00,train
739,raw/tono/David_s34_000739.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1852,0.0216,27.5,2026-05-16T23:53:48+00:00,train
740,raw/tono/David_s35_000740.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.27,0.0232,36.22,2026-05-16T23:53:52+00:00,train
741,raw/tono/David_s36_000741.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3081,0.0257,31.37,2026-05-16T23:53:56+00:00,train
742,raw/tono/David_s37_000742.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2088,0.0261,34.53,2026-05-16T23:54:00+00:00,train
743,raw/tono/David_s38_000743.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2072,0.0225,34.36,2026-05-16T23:54:04+00:00,train
744,raw/tono/David_s39_000744.wav,tono,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1915,0.0224,33.8,2026-05-16T23:54:08+00:00,train
748,raw/apaga/David_s03_000748.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3235,0.0263,33.61,2026-05-16T23:54:29+00:00,train
749,raw/apaga/David_s04_000749.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.254,0.0219,34.69,2026-05-16T23:54:33+00:00,train
751,raw/apaga/David_s06_000751.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1971,0.0161,24.62,2026-05-16T23:54:41+00:00,train
753,raw/apaga/David_s08_000753.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2619,0.0241,30.83,2026-05-16T23:54:49+00:00,train
755,raw/apaga/David_s10_000755.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.236,0.0212,30.66,2026-05-16T23:54:57+00:00,train
756,raw/apaga/David_s11_000756.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2299,0.019,30.02,2026-05-16T23:55:01+00:00,train
758,raw/apaga/David_s13_000758.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2368,0.0191,33.2,2026-05-16T23:55:09+00:00,train
759,raw/apaga/David_s14_000759.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2245,0.0184,29.67,2026-05-16T23:55:13+00:00,train
760,raw/apaga/David_s15_000760.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1233,0.0107,22.27,2026-05-16T23:55:17+00:00,train
762,raw/apaga/David_s17_000762.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1965,0.0177,25.84,2026-05-16T23:55:25+00:00,train
765,raw/apaga/David_s20_000765.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3076,0.0253,31.58,2026-05-16T23:55:36+00:00,train
766,raw/apaga/David_s21_000766.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.217,0.0218,31.26,2026-05-16T23:55:40+00:00,train
767,raw/apaga/David_s22_000767.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2215,0.0205,34.01,2026-05-16T23:55:44+00:00,train
769,raw/apaga/David_s24_000769.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1984,0.0183,30.88,2026-05-16T23:55:52+00:00,train
770,raw/apaga/David_s25_000770.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2161,0.0189,34.24,2026-05-16T23:55:56+00:00,train
771,raw/apaga/David_s26_000771.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2946,0.0229,32.94,2026-05-16T23:56:00+00:00,train
773,raw/apaga/David_s28_000773.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2525,0.0203,32.05,2026-05-16T23:56:08+00:00,train
774,raw/apaga/David_s29_000774.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2976,0.0251,32.95,2026-05-16T23:56:12+00:00,train
775,raw/apaga/David_s30_000775.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2351,0.0204,27.72,2026-05-16T23:56:16+00:00,train
776,raw/apaga/David_s31_000776.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2298,0.0188,32.12,2026-05-16T23:56:20+00:00,train
777,raw/apaga/David_s32_000777.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3175,0.0275,35.73,2026-05-16T23:56:24+00:00,train
778,raw/apaga/David_s33_000778.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3151,0.0294,38.12,2026-05-16T23:56:28+00:00,train
780,raw/apaga/David_s35_000780.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.388,0.0267,38.49,2026-05-16T23:56:36+00:00,train
781,raw/apaga/David_s36_000781.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.386,0.0323,39.25,2026-05-16T23:56:40+00:00,train
782,raw/apaga/David_s37_000782.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.357,0.0289,40.05,2026-05-16T23:56:44+00:00,train
783,raw/apaga/David_s38_000783.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4658,0.0367,38.42,2026-05-16T23:56:48+00:00,train
784,raw/apaga/David_s39_000784.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4245,0.0375,44.53,2026-05-16T23:56:52+00:00,train
785,raw/apaga/David_s40_000785.wav,apaga,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3841,0.0285,37.48,2026-05-16T23:56:56+00:00,train
786,raw/alarma/David_s01_000786.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3406,0.0274,37.84,2026-05-16T23:57:05+00:00,train
787,raw/alarma/David_s02_000787.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4794,0.0369,29.57,2026-05-16T23:57:09+00:00,train
789,raw/alarma/David_s04_000789.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3219,0.0306,38.72,2026-05-16T23:57:17+00:00,train
790,raw/alarma/David_s05_000790.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3576,0.0324,35.49,2026-05-16T23:57:21+00:00,train
791,raw/alarma/David_s06_000791.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2821,0.0241,35.29,2026-05-16T23:57:25+00:00,train
792,raw/alarma/David_s07_000792.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3624,0.0313,33.81,2026-05-16T23:57:33+00:00,train
793,raw/alarma/David_s08_000793.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4823,0.04,31.48,2026-05-16T23:57:37+00:00,train
795,raw/alarma/David_s10_000795.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.439,0.0383,37.87,2026-05-16T23:57:45+00:00,train
796,raw/alarma/David_s11_000796.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3981,0.0342,37.16,2026-05-16T23:57:49+00:00,train
797,raw/alarma/David_s12_000797.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3798,0.0333,27.73,2026-05-16T23:57:53+00:00,train
799,raw/alarma/David_s14_000799.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4221,0.0331,38.1,2026-05-16T23:58:01+00:00,train
800,raw/alarma/David_s15_000800.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3882,0.0354,37.86,2026-05-16T23:58:05+00:00,train
801,raw/alarma/David_s16_000801.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3583,0.0319,34.09,2026-05-16T23:58:09+00:00,train
802,raw/alarma/David_s17_000802.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3288,0.0261,29.62,2026-05-16T23:58:13+00:00,train
803,raw/alarma/David_s18_000803.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2346,0.0239,28.38,2026-05-16T23:58:17+00:00,train
805,raw/alarma/David_s20_000805.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4405,0.0376,31.32,2026-05-16T23:58:25+00:00,train
807,raw/alarma/David_s22_000807.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3096,0.0319,34.84,2026-05-16T23:58:33+00:00,train
808,raw/alarma/David_s23_000808.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3049,0.03,33.44,2026-05-16T23:58:37+00:00,train
810,raw/alarma/David_s25_000810.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4179,0.0366,37.81,2026-05-16T23:58:45+00:00,train
811,raw/alarma/David_s26_000811.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3378,0.0325,37.05,2026-05-16T23:58:49+00:00,train
812,raw/alarma/David_s27_000812.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3138,0.0321,39.31,2026-05-16T23:58:53+00:00,train
813,raw/alarma/David_s28_000813.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2662,0.0331,43.88,2026-05-16T23:58:57+00:00,train
817,raw/alarma/David_s32_000817.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3621,0.0329,30.89,2026-05-16T23:59:16+00:00,train
818,raw/alarma/David_s33_000818.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.429,0.0369,37.8,2026-05-16T23:59:20+00:00,train
821,raw/alarma/David_s36_000821.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4308,0.0354,35.95,2026-05-16T23:59:32+00:00,train
823,raw/alarma/David_s38_000823.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3336,0.0323,35.06,2026-05-16T23:59:40+00:00,train
824,raw/alarma/David_s39_000824.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3595,0.0299,33.35,2026-05-16T23:59:44+00:00,train
825,raw/alarma/David_s40_000825.wav,alarma,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3577,0.031,36.16,2026-05-16T23:59:48+00:00,train
826,raw/rojo/David_s01_000826.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2837,0.0243,31.5,2026-05-16T23:59:57+00:00,train
828,raw/rojo/David_s03_000828.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4264,0.0333,35.74,2026-05-17T00:00:05+00:00,train
829,raw/rojo/David_s04_000829.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1791,0.0223,28.2,2026-05-17T00:00:09+00:00,train
830,raw/rojo/David_s05_000830.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1532,0.02,34.5,2026-05-17T00:00:13+00:00,train
832,raw/rojo/David_s07_000832.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.285,0.0253,35.6,2026-05-17T00:00:25+00:00,train
833,raw/rojo/David_s08_000833.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3872,0.0325,35.47,2026-05-17T00:00:29+00:00,train
836,raw/rojo/David_s11_000836.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.32,0.0262,32.45,2026-05-17T00:00:41+00:00,train
838,raw/rojo/David_s13_000838.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3528,0.0299,31.42,2026-05-17T00:00:49+00:00,train
839,raw/rojo/David_s14_000839.wav,rojo,David,M,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2901,0.0229,33.04,2026-05-17T00:00:53+00:00,train
