clip_id,filepath,class,speaker_id,speaker_gender,speaker_age_range,environment,device,language,duration_s,peak,rms,snr_db_est,recorded_at,split
1306,raw/enciende/Raquel_s03_001306.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4755,0.043,33.35,2026-05-17T00:50:16+00:00,val
1307,raw/enciende/Raquel_s04_001307.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3674,0.0393,39.7,2026-05-17T00:50:20+00:00,val
1308,raw/enciende/Raquel_s05_001308.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.21,0.0297,36.94,2026-05-17T00:50:24+00:00,train
1309,raw/enciende/Raquel_s06_001309.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3325,0.0359,32.36,2026-05-17T00:50:28+00:00,test
1310,raw/enciende/Raquel_s07_001310.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3491,0.0297,31.55,2026-05-17T00:50:32+00:00,test
1311,raw/enciende/Raquel_s08_001311.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2344,0.0279,30.09,2026-05-17T00:50:36+00:00,train
1312,raw/enciende/Raquel_s09_001312.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3113,0.0354,32.98,2026-05-17T00:50:40+00:00,val
1313,raw/enciende/Raquel_s10_001313.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2695,0.0331,34.38,2026-05-17T00:50:44+00:00,test
1314,raw/enciende/Raquel_s11_001314.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3119,0.0337,34.99,2026-05-17T00:50:48+00:00,train
1315,raw/enciende/Raquel_s12_001315.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2923,0.0321,33.38,2026-05-17T00:50:52+00:00,test
1316,raw/enciende/Raquel_s13_001316.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3609,0.0334,31.0,2026-05-17T00:50:56+00:00,train
1317,raw/enciende/Raquel_s14_001317.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2897,0.0346,34.14,2026-05-17T00:51:00+00:00,train
1318,raw/enciende/Raquel_s15_001318.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2536,0.028,28.22,2026-05-17T00:51:04+00:00,train
1319,raw/enciende/Raquel_s16_001319.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2839,0.0329,34.77,2026-05-17T00:51:08+00:00,train
1320,raw/enciende/Raquel_s17_001320.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3464,0.0395,36.21,2026-05-17T00:51:12+00:00,test
1321,raw/enciende/Raquel_s18_001321.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3065,0.0371,35.58,2026-05-17T00:51:16+00:00,train
1322,raw/enciende/Raquel_s19_001322.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.343,0.035,36.97,2026-05-17T00:51:20+00:00,test
1323,raw/enciende/Raquel_s20_001323.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3006,0.0373,36.64,2026-05-17T00:51:24+00:00,train
1324,raw/enciende/Raquel_s21_001324.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2533,0.0339,36.64,2026-05-17T00:51:28+00:00,train
1325,raw/enciende/Raquel_s22_001325.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2664,0.0359,36.69,2026-05-17T00:51:32+00:00,val
1326,raw/enciende/Raquel_s23_001326.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2747,0.0328,36.29,2026-05-17T00:51:36+00:00,train
1327,raw/enciende/Raquel_s24_001327.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.254,0.0324,35.21,2026-05-17T00:51:40+00:00,train
1328,raw/enciende/Raquel_s25_001328.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3219,0.0411,35.77,2026-05-17T00:51:44+00:00,train
1329,raw/enciende/Raquel_s26_001329.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3006,0.0375,36.18,2026-05-17T00:51:48+00:00,train
1330,raw/enciende/Raquel_s27_001330.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2823,0.0334,35.22,2026-05-17T00:51:52+00:00,train
1331,raw/enciende/Raquel_s28_001331.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2675,0.0352,35.99,2026-05-17T00:51:56+00:00,train
1332,raw/enciende/Raquel_s29_001332.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2606,0.0353,34.89,2026-05-17T00:52:00+00:00,train
1333,raw/enciende/Raquel_s30_001333.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2545,0.034,32.41,2026-05-17T00:52:04+00:00,train
1334,raw/enciende/Raquel_s31_001334.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2687,0.0377,31.08,2026-05-17T00:52:08+00:00,train
1335,raw/enciende/Raquel_s32_001335.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4197,0.0381,36.66,2026-05-17T00:52:12+00:00,val
1336,raw/enciende/Raquel_s33_001336.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3733,0.0324,35.15,2026-05-17T00:52:16+00:00,train
1337,raw/enciende/Raquel_s34_001337.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2392,0.0318,34.59,2026-05-17T00:52:20+00:00,train
1338,raw/enciende/Raquel_s35_001338.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2286,0.0316,35.7,2026-05-17T00:52:24+00:00,train
1339,raw/enciende/Raquel_s36_001339.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2855,0.0285,33.69,2026-05-17T00:52:28+00:00,train
1340,raw/enciende/Raquel_s37_001340.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4765,0.0378,36.22,2026-05-17T00:52:32+00:00,train
1341,raw/enciende/Raquel_s38_001341.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4481,0.042,32.79,2026-05-17T00:52:36+00:00,train
1342,raw/enciende/Raquel_s39_001342.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4223,0.0373,36.96,2026-05-17T00:52:40+00:00,train
1343,raw/enciende/Raquel_s40_001343.wav,enciende,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3902,0.0401,36.41,2026-05-17T00:52:44+00:00,train
1344,raw/procesando/Raquel_s01_001344.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3842,0.0499,41.43,2026-05-17T00:52:53+00:00,train
1345,raw/procesando/Raquel_s02_001345.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4894,0.046,35.34,2026-05-17T00:52:57+00:00,val
1346,raw/procesando/Raquel_s03_001346.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6732,0.0548,40.68,2026-05-17T00:53:01+00:00,train
1347,raw/procesando/Raquel_s04_001347.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3107,0.0356,37.42,2026-05-17T00:53:05+00:00,train
1348,raw/procesando/Raquel_s05_001348.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2608,0.0416,35.23,2026-05-17T00:53:09+00:00,val
1349,raw/procesando/Raquel_s06_001349.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2363,0.0295,35.37,2026-05-17T00:53:13+00:00,train
1350,raw/procesando/Raquel_s07_001350.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2541,0.0292,33.2,2026-05-17T00:53:17+00:00,val
1351,raw/procesando/Raquel_s08_001351.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1477,0.0216,29.55,2026-05-17T00:53:21+00:00,train
1352,raw/procesando/Raquel_s09_001352.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2032,0.0265,31.4,2026-05-17T00:53:25+00:00,test
1353,raw/procesando/Raquel_s10_001353.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1758,0.0273,30.87,2026-05-17T00:53:29+00:00,train
1354,raw/procesando/Raquel_s11_001354.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.361,0.0373,33.77,2026-05-17T00:53:33+00:00,test
1355,raw/procesando/Raquel_s12_001355.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2115,0.0295,33.09,2026-05-17T00:53:37+00:00,test
1356,raw/procesando/Raquel_s13_001356.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2475,0.0298,32.6,2026-05-17T00:53:41+00:00,train
1357,raw/procesando/Raquel_s14_001357.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4463,0.039,32.81,2026-05-17T00:53:45+00:00,train
1358,raw/procesando/Raquel_s15_001358.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3066,0.0375,36.64,2026-05-17T00:53:49+00:00,train
1359,raw/procesando/Raquel_s16_001359.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2588,0.0291,33.35,2026-05-17T00:53:53+00:00,train
1360,raw/procesando/Raquel_s17_001360.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3158,0.0306,32.75,2026-05-17T00:53:57+00:00,val
1361,raw/procesando/Raquel_s18_001361.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3933,0.0391,33.57,2026-05-17T00:54:01+00:00,train
1362,raw/procesando/Raquel_s19_001362.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4122,0.0438,39.3,2026-05-17T00:54:05+00:00,val
1363,raw/procesando/Raquel_s20_001363.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.456,0.0448,37.86,2026-05-17T00:54:09+00:00,train
1364,raw/procesando/Raquel_s21_001364.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.348,0.0368,33.7,2026-05-17T00:54:13+00:00,train
1365,raw/procesando/Raquel_s22_001365.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4275,0.0413,37.59,2026-05-17T00:54:17+00:00,train
1366,raw/procesando/Raquel_s23_001366.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2806,0.0353,25.51,2026-05-17T00:54:21+00:00,test
1367,raw/procesando/Raquel_s24_001367.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2338,0.0302,30.07,2026-05-17T00:54:25+00:00,train
1368,raw/procesando/Raquel_s25_001368.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4368,0.0483,39.04,2026-05-17T00:54:29+00:00,train
1369,raw/procesando/Raquel_s26_001369.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3619,0.0412,35.45,2026-05-17T00:54:33+00:00,train
1370,raw/procesando/Raquel_s27_001370.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.348,0.0417,36.83,2026-05-17T00:54:37+00:00,val
1371,raw/procesando/Raquel_s28_001371.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5221,0.046,30.86,2026-05-17T00:54:41+00:00,train
1372,raw/procesando/Raquel_s29_001372.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2806,0.0339,19.85,2026-05-17T00:54:45+00:00,train
1373,raw/procesando/Raquel_s30_001373.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1758,0.0212,30.15,2026-05-17T00:54:49+00:00,train
1374,raw/procesando/Raquel_s31_001374.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1365,0.0214,29.93,2026-05-17T00:54:53+00:00,test
1375,raw/procesando/Raquel_s32_001375.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1724,0.0233,29.8,2026-05-17T00:54:57+00:00,train
1376,raw/procesando/Raquel_s33_001376.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2502,0.0276,30.81,2026-05-17T00:55:01+00:00,train
1377,raw/procesando/Raquel_s34_001377.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1377,0.0227,30.64,2026-05-17T00:55:05+00:00,train
1378,raw/procesando/Raquel_s35_001378.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.149,0.0211,32.38,2026-05-17T00:55:09+00:00,train
1379,raw/procesando/Raquel_s36_001379.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2425,0.0303,33.17,2026-05-17T00:55:13+00:00,test
1380,raw/procesando/Raquel_s37_001380.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1793,0.0249,33.69,2026-05-17T00:55:17+00:00,train
1381,raw/procesando/Raquel_s38_001381.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2675,0.0312,35.59,2026-05-17T00:55:21+00:00,train
1382,raw/procesando/Raquel_s39_001382.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1659,0.0246,33.59,2026-05-17T00:55:25+00:00,train
1383,raw/procesando/Raquel_s40_001383.wav,procesando,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.1672,0.0254,32.73,2026-05-17T00:55:29+00:00,train
1384,raw/alarma/Raquel_s01_001384.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3209,0.0289,36.08,2026-05-17T00:55:38+00:00,train
1385,raw/alarma/Raquel_s02_001385.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3583,0.026,30.56,2026-05-17T00:55:42+00:00,val
1386,raw/alarma/Raquel_s03_001386.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2593,0.0243,32.22,2026-05-17T00:55:46+00:00,train
1387,raw/alarma/Raquel_s04_001387.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2937,0.0287,31.17,2026-05-17T00:55:50+00:00,val
1388,raw/alarma/Raquel_s05_001388.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2957,0.0334,29.8,2026-05-17T00:55:54+00:00,train
1389,raw/alarma/Raquel_s06_001389.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2301,0.0242,30.98,2026-05-17T00:55:58+00:00,train
1390,raw/alarma/Raquel_s07_001390.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.253,0.0279,28.58,2026-05-17T00:56:02+00:00,val
1391,raw/alarma/Raquel_s08_001391.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2512,0.0316,30.93,2026-05-17T00:56:06+00:00,train
1392,raw/alarma/Raquel_s09_001392.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2271,0.0282,31.97,2026-05-17T00:56:10+00:00,train
1393,raw/alarma/Raquel_s10_001393.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2493,0.027,31.12,2026-05-17T00:56:14+00:00,train
1394,raw/alarma/Raquel_s11_001394.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2578,0.0286,30.63,2026-05-17T00:56:18+00:00,train
1395,raw/alarma/Raquel_s12_001395.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2673,0.0318,33.27,2026-05-17T00:56:22+00:00,train
1396,raw/alarma/Raquel_s13_001396.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2885,0.0295,31.32,2026-05-17T00:56:26+00:00,val
1397,raw/alarma/Raquel_s14_001397.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2111,0.0237,30.97,2026-05-17T00:56:30+00:00,train
1398,raw/alarma/Raquel_s15_001398.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.38,0.0399,34.91,2026-05-17T00:56:34+00:00,train
1399,raw/alarma/Raquel_s16_001399.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3121,0.0369,29.08,2026-05-17T00:56:38+00:00,train
1400,raw/alarma/Raquel_s17_001400.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3006,0.0372,32.72,2026-05-17T00:56:42+00:00,test
1401,raw/alarma/Raquel_s18_001401.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5848,0.0597,34.42,2026-05-17T00:56:46+00:00,train
1402,raw/alarma/Raquel_s19_001402.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.7569,0.0509,31.87,2026-05-17T00:56:50+00:00,test
1403,raw/alarma/Raquel_s20_001403.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5411,0.0433,33.78,2026-05-17T00:56:54+00:00,test
1404,raw/alarma/Raquel_s21_001404.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5803,0.0427,33.61,2026-05-17T00:56:58+00:00,train
1405,raw/alarma/Raquel_s22_001405.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4681,0.0343,31.11,2026-05-17T00:57:02+00:00,train
1406,raw/alarma/Raquel_s23_001406.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3296,0.0319,29.83,2026-05-17T00:57:06+00:00,train
1407,raw/alarma/Raquel_s24_001407.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3785,0.0328,31.84,2026-05-17T00:57:10+00:00,train
1408,raw/alarma/Raquel_s25_001408.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6475,0.0468,41.02,2026-05-17T00:57:14+00:00,train
1409,raw/alarma/Raquel_s26_001409.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4452,0.0378,36.67,2026-05-17T00:57:18+00:00,test
1410,raw/alarma/Raquel_s27_001410.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4332,0.0435,31.41,2026-05-17T00:57:22+00:00,train
1411,raw/alarma/Raquel_s28_001411.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5407,0.0408,36.85,2026-05-17T00:57:26+00:00,val
1412,raw/alarma/Raquel_s29_001412.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5047,0.0401,36.41,2026-05-17T00:57:30+00:00,train
1413,raw/alarma/Raquel_s30_001413.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6123,0.0462,37.81,2026-05-17T00:57:34+00:00,train
1414,raw/alarma/Raquel_s31_001414.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4513,0.0361,32.65,2026-05-17T00:57:38+00:00,test
1415,raw/alarma/Raquel_s32_001415.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4257,0.0396,25.72,2026-05-17T00:57:42+00:00,train
1416,raw/alarma/Raquel_s33_001416.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2701,0.0282,33.96,2026-05-17T00:57:46+00:00,train
1417,raw/alarma/Raquel_s34_001417.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2874,0.0309,23.77,2026-05-17T00:57:50+00:00,train
1418,raw/alarma/Raquel_s35_001418.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6607,0.052,31.82,2026-05-17T00:57:54+00:00,train
1419,raw/alarma/Raquel_s36_001419.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3674,0.0317,33.18,2026-05-17T00:57:58+00:00,val
1420,raw/alarma/Raquel_s37_001420.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3204,0.0299,35.25,2026-05-17T00:58:02+00:00,train
1421,raw/alarma/Raquel_s38_001421.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3498,0.0344,32.66,2026-05-17T00:58:06+00:00,train
1422,raw/alarma/Raquel_s39_001422.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.2694,0.0287,34.11,2026-05-17T00:58:10+00:00,train
1423,raw/alarma/Raquel_s40_001423.wav,alarma,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3349,0.0287,36.53,2026-05-17T00:58:14+00:00,test
1424,raw/rojo/Raquel_s01_001424.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3446,0.0347,37.47,2026-05-17T00:58:23+00:00,train
1425,raw/rojo/Raquel_s02_001425.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3858,0.0357,33.1,2026-05-17T00:58:27+00:00,train
1426,raw/rojo/Raquel_s03_001426.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3852,0.0364,32.66,2026-05-17T00:58:31+00:00,val
1427,raw/rojo/Raquel_s04_001427.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3824,0.034,34.92,2026-05-17T00:58:35+00:00,train
1428,raw/rojo/Raquel_s05_001428.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4275,0.0393,40.54,2026-05-17T00:58:39+00:00,train
1429,raw/rojo/Raquel_s06_001429.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3395,0.0315,37.87,2026-05-17T00:58:43+00:00,train
1430,raw/rojo/Raquel_s07_001430.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.309,0.0304,36.12,2026-05-17T00:58:47+00:00,train
1431,raw/rojo/Raquel_s08_001431.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4787,0.0428,39.53,2026-05-17T00:58:51+00:00,train
1432,raw/rojo/Raquel_s09_001432.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6723,0.0531,37.14,2026-05-17T00:58:55+00:00,train
1433,raw/rojo/Raquel_s10_001433.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4365,0.035,37.64,2026-05-17T00:58:59+00:00,train
1434,raw/rojo/Raquel_s11_001434.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4332,0.0342,35.58,2026-05-17T00:59:03+00:00,val
1435,raw/rojo/Raquel_s12_001435.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5021,0.0416,36.51,2026-05-17T00:59:07+00:00,train
1436,raw/rojo/Raquel_s13_001436.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.378,0.033,34.91,2026-05-17T00:59:11+00:00,test
1437,raw/rojo/Raquel_s14_001437.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.6033,0.0508,38.33,2026-05-17T00:59:19+00:00,val
1438,raw/rojo/Raquel_s15_001438.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.509,0.0435,33.86,2026-05-17T00:59:23+00:00,train
1439,raw/rojo/Raquel_s16_001439.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5069,0.0419,36.49,2026-05-17T00:59:27+00:00,val
1440,raw/rojo/Raquel_s17_001440.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5137,0.0376,33.98,2026-05-17T00:59:31+00:00,test
1441,raw/rojo/Raquel_s18_001441.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4519,0.0403,34.44,2026-05-17T00:59:35+00:00,train
1442,raw/rojo/Raquel_s19_001442.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.386,0.0337,32.97,2026-05-17T00:59:39+00:00,train
1443,raw/rojo/Raquel_s20_001443.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4433,0.0376,32.62,2026-05-17T00:59:43+00:00,train
1444,raw/rojo/Raquel_s21_001444.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4087,0.0352,33.0,2026-05-17T00:59:47+00:00,train
1445,raw/rojo/Raquel_s22_001445.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5848,0.0474,36.62,2026-05-17T00:59:51+00:00,train
1446,raw/rojo/Raquel_s23_001446.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.3859,0.0285,32.69,2026-05-17T00:59:55+00:00,train
1447,raw/rojo/Raquel_s24_001447.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5836,0.0458,33.4,2026-05-17T00:59:59+00:00,test
1448,raw/rojo/Raquel_s25_001448.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.5622,0.0469,38.74,2026-05-17T01:00:03+00:00,test
1449,raw/rojo/Raquel_s26_001449.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4006,0.0311,33.45,2026-05-17T01:00:07+00:00,train
1450,raw/rojo/Raquel_s27_001450.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4411,0.0351,33.79,2026-05-17T01:00:11+00:00,val
1451,raw/rojo/Raquel_s28_001451.wav,rojo,Raquel,F,18-25,salon_silencioso,dji_mic_mini,es,2.0,0.4967,0.0386,35.51,2026-05-17T01:00:15+00:00,test
